Content,is_pos,is_serv,is_product,is_price,is_env
这家店里上餐混乱，而且食物放置时间长了依然会卖给客人堂吃并且没有任何提醒出。我是16:50进店 为了凑单两张团购票40元 最后外加2.5现金 点了半虾半鸡汉堡套餐 换成奶茶热饮 外加9元的小食烤鸡翅  请服务员在我自带杯子里加了开水，鸡翅要回座位等送。结果发现端回来的饮料是加冰可乐，土豆条是凉的 已经有回生味道！马上端回服务台 服务生说2样食品都可以换可以换，留下了小票 后让我回座位等送  结果送来了换的食物-热奶茶和软土豆条 久等不到烤鸡翅 去问去要他们完全不记得了 我的小票又被换餐时要走了，真是不爽，费了好多话  最后是认可有欠我的鸡食  再回位等，给我送来的却是炸鸡块  再问是不是错了？服务台说：“我们点餐台上方的9元烤鸡翅图片就是炸鸡块！” 无语！吃得很噎人，，，、：-：；,-1,-1,-1,,
手机点餐的，很方便，很快就送到了，还不错～,1,1,,,
菜都是一样的啦，不过这儿好用代金券，验证也方便，赞一个,1,1,,1,
开了也很多年了，有时候去买东西会进去吃吃休息下,1,,,,
现在换简易包装了嘛，一个劲脆鸡腿堡要16块了。。。还是香辣的好吃,-1,,-1,,
有儿童乐园，小朋友不多，还可以,1,,,,
团购点评\n还不错，有团购的价格还是可以的,1,,,1,
"团购点评\n我的评价已在上列表明,总之是物美价廉.再次点赞.",1,,1,,
人很少。也算安静。不错[眨眼][眨眼][眨眼],1,,,,1
周末中午去的，人不多，就是只有一个人点餐，要排队，二楼有点压抑有点吵，一楼坐坐还可以。,-1,,,,-1
肯德基现在店员都不用培训的么。\n有个男店员说话带方言，完全没有服务用语。大呼小叫的。真受不了。\n\n桌子黏黏的，厕所脏。不知道为何这样的店卫生监督还能是笑脸。,-1,-1,,,-1
真是我吃过的最不好的一家了。圣诞的巧克力酱只有一点点，给的鸡都过报废时间了。硬的用手都摆不开,-1,,-1,,
用优惠卷服务员竟然说不可以用！！现在的店员真是么培训好！我在官网直接down下来。,-1,-1,,,
反正40天出栏的鸡，最好别吃，转基因食品。电视天天打广告，觉得不可靠。我朋友在里面上过班，说是很脏的。,-1,,-1,,
为什么小朋友玩耍的滑梯要放在厕所门口？真是受不了，玩一会儿滑梯还要忍受厕所的异味，完全的设计不合理啊。现在基本不光顾KFC之类的了，去的话也只买杯饮料。激素鸡，转基因食品少吃为妙！,-1,,,,-1
下午茶：新出的红豆派+小可乐=9元。一对辣鸡翅+小可乐=9元。另外又点了几块吮指原味鸡。不过感觉，鸡翅和鸡块的个头有点缩水啊。。。。。。,-1,,-1,,
这家有儿童乐园，有时带儿子来，就是儿童乐园在厕所门口。。。卫生间有异味,-1,,,,-1
路过买点粥喝喝算宵夜了 结果一碗粥才一朵朵 根本不够 味道也很一般 大失所望\n想要点一些其他的饭或鸡块 晚上都是不供应的 选择非常少\n吃完之后还是去了便利店买东西吃 同价位的粥绝对吃饱\n\n很后悔吃了这一顿 这价位还不如外面的夜排档啊 KFC和MD比真是一塌糊涂 服务也很烂,-1,-1,,-1,
如果没记错的话，这家KFC应该是江桥地面上第一家KFC店吧，记得高考结束还来买过一个全家桶……\n后来来过几次，味道么，很好就是KFC的味道……,1,,,,
总感觉没对面的老麦好，\n不管是环境还是食物，店面也比老麦小\n味道嘛，没什么好点评的，都是一样。\n最近也开始有优惠了，还可以去去,-1,,,,-1
什么烂店，在网上看了可以使用，就团购了，今天去告诉我用不了，什么网上没有通知，上次去买鸡翅，鸡翅不小心掉到托盘里，我就看见店员把我的鸡翅用手拿，太差啦,-1,-1,,,
最喜欢吃吮指原味鸡的鸡腿，薯条，培根蛋堡，热豆浆，还有北京鸡肉卷，培根燕麦鸡腿堡。服务很一般，说话冲里冲气的，一点也不谦和，培训不到位。,-1,-1,1,,
每次出去办事都会去安亭KFC打包午饭。\n怎么说呢，虽然每家KFC味道基本上都无可挑剔，但是这家的服务态度特别不好。\n拿上次来说，我买了原味鸡和香辣鸡翅，收银员一定要推荐我吃个套餐，最后我还是没买，就臭了张脸给我看。\n这种服务态度就服务业来说迟早要没有生意的。,-1,-1,,,
肯定比你现金付便宜咯，对吧！！！！！,1,,,1,
环境简陋了点，麦进过无数次了，只来着买过翅桶，只有鸡翅可以吃,-1,,-1,,-1
团购点评\n之前火车站不让用，这次去看到了验证的一个机器和标志，终于能用了。虽然只便宜了2元，但还算可以。都能抵扣，便宜一点是一点。虽然多吃不宜，不过难免会嘴馋，还会买的,-1,-1,,,
这边肯德基感觉没有市区的服务态度好 人也乱多的 看电影前买了小吃 那个骨肉相连的脆骨比牛肉干还要硬的多！！,-1,-1,-1,,
陪女儿去的，人很多。服务很好，点菜点错了，说了一下就给换了，不像另一家，点错都不能换！,-1,-1,,,
吮指原味鸡是我的最爱，还有蛋挞，鸡块，薯条都非常好吃，而且小朋友也有玩乐的地方很好哦~,1,,1,,1
KFC吗哪里都一样的，就不说味道了！说说服务吧，服务员的态度差的不得了，感觉就是很行！,-1,-1,,,
"9元一客 鸡翅配可乐是个不错的搭配???\n超值午餐 周末节假日木有的 这点有点输麦叔叔???暑假出的新甜品 花淇淋 超赞 有红豆 芋园???味道超奶昔太多了\nfast food , fast food ,really save time~~~~~~~~~~~~~~~\ninteresting combination attracts me a lot~~~~~~~~~~~~\nfast food , fast food ,really save time~~~~~~~~~~~~~~~\ninteresting combination attracts me a lot~~~~~~~~~~~~",1,,1,,
每次从昆山到上海，首先就会去肯德基买两份皮蛋瘦肉粥（带2根油条），非常美味,1,,1,,
"这家服务不行，没有顾客至上的意识，做事慢吞吞，东西到哪里都一样,不予评价，环境不错，比麦当劳人多些！",-1,-1,,,1
原来kfc已经没有雪顶咖啡了。。。倒是发现了麦当劳已经没有的第二杯半价。圣代果然只能选草莓，巧克力实在太甜腻了。。。,-1,,-1,,
前天嘴巴馋了，买了个全家桶，实惠啊，真的一家人都够吃的了，美中不足，我一个人喝了3杯可乐，还不能换。,-1,-1,1,,
很不错的一家KFC，开在安亭的嘉亭荟里面，种类很全，人气很旺，每次都喜欢吃奥尔良烤翅。味道很好。店里面有很长的桌子，很有酒吧的感觉。,1,,1,,1
以前中午没饭的时候总是叫外卖，一次就要花个40元左右，想想不划算，还是动动吧，就跑过去吃，中午才15元一个套餐，蛮划算的，薯条没有MC的好吃，汉堡还是蛮大个的，随便吃吃,-1,,-1,1,
好吧。。。为了拿星星又来凑点评了\n最爱原味鸡 必须要三角！\n偶尔奥尔良 最近风头上 都好久不吃鸡了 甚是想念啊！,1,,1,,
为什么不能刷卡？从未遇到KFC不能刷卡呢，这个加盟店老板太扣了吧！,-1,-1,,,
作为安亭开的第三家肯德基。。。\n生意一如既往的好啊好啊\n不过还是喜欢麦当劳啊。\n价钱越来越贵啊。。\n东西嘛吃来吃去就是那些。。,-1,,,-1,
宝宝的最爱之一呀，爱吃肯，爱吃麦，可这不能多吃呀，痛！这边也是个宝宝睡觉的好地儿，靠墙有排沙发，还软软的，比麦当劳的沙发舒服。公司发了消费券，前几次都不知道能和优惠券一起使用，后来才知道原来是可以一起用滴，好浪费呀。最经典的是用一张20元的消费券+1张8.5元鸡米花券+1张6.5元原味鸡券+1张6.5元香辣鸡翅券+1.5元现金，两人就可以吃个够饱。如果要喝可乐，从旁边大润发买瓶带进去找服务员拿俩杯子~~~,1,,,1,1
全国统一的 这家也没什么另外， 还不错，店面比较大，就是地铁站下面商城 的一楼，也挺好找，很方便 ，上地铁之前进去买点吃的，再上去，挺方便的。,1,,,,1
吃了很多家店的肯德基~~我就很想知道玩什么每家店的原味鸡味道都是不一样的~~昌吉路那家有点咸~你这家呢有点淡~东西都不是统一配送的没玩什么味道两样的呢~~~郁闷中~~~~~,-1,,-1,,
KFC的也就这样，人人皆知啊\n最主要是可能地方太小了，居然没有宝宝玩的地方，本来还想边吃边休息，宝宝可以玩一会\n昨天去昨让人生气的是，服务员明明看到我抱着宝宝往KFC准备进，结果他把门关了，我就立马转身走人。,-1,-1,,,-1
徐家汇地区 标志性的一家 往往等人时 用来当地标来形容 口味方面虽然每家都差不多 但总觉得 这家的原味鸡和蛋挞有亲切感 从小到大这家店也伴随我们的成长 许许多多的故事和欢乐在这里发生让人感慨和怀念,1,,,,
这里会有很多人不吃东西占着座位，特别是b1楼里，开在美罗里人当然多了～期待吮指回归！,1,,,,1
肯德基众多连锁分店中的一家。这家肯德基的连锁分店开在南翔老街上。人来人往，有不小的客流量。所供应的产品种类比较多，比较丰富，顾客选择的余地比较大。店内服务人员的服务态度，总体都比较好，比较积极，比较主动，比较热情。这家肯德基的营业时间为二十四小时全天候营业。,1,1,,,
来肯德基签到咯，在欧洲吃的最多的午餐就是肯德基，觉得还是国内的好，符合中国国情，虽然饮料不能续杯，哈哈。十翅一桶很实惠啊，只要39软民币。甜筒很萌，包装很可爱，让人忍不住多吃两口，夏天吃很棒。对汉堡无感，但每次还是必点，因为有套餐，哈哈。这家店人总是很多，小朋友很多,1,,1,,
这家KFC给我的感觉挺不错的，服务员耐心且有友善真诚的笑容。其实食物每家店都差不多，所以不错的服务还是很重要的。不要跟我说，快餐店就不要服务。,1,1,,,
味还行，服务态度很差四个人给了两张纸，去要了两张纸巾，服务员却说不是来要水的就是来要纸巾的，这态度无语啊！！！,-1,-1,,,
太挤了进去位置也做不到然后就走了。。。,-1,,,,-1
人蛮多，价格还算比较实惠，如果单品，优惠组合多点就更加好了。,1,,,1,
肯德基现在一点都不好哈 不好不好,-1,,,,
服务相当满意的，小哥很热情，拿在手里，暖在心里。谢谢你们。,1,1,,,
外卖大众点评有些地方送不到    打订餐电话却可以。 望把距离改远一点,-1,-1,,,
口感一般般！卫生不好！ 希望老板改进！！！！！！！！！！！！！！！！！！！！！！！！,-1,,-1,,-1
"南翔唯一一家肯爷爷.好吧,有空的时候和老板一起来吃个早餐吧.也当改善改善.额,外地人较多,而且比较乱.早餐也就这样.",-1,,-1,,-1
因为在附近玩了比较久所以很饿，一看到肯德基当然是一头就钻进去了。要了一份吮指鸡和香辣鸡翅及豆浆。\n说实话吮子鸡真的是不怎么样，原味可谓是无谓，平常的不能再平常了。但是还是比较喜欢肯德基的豆浆很纯，很浓，特好喝的。,-1,,-1,,
很一般的味道，从小食到主食都很一般，随便吃吃还可以，那个什么饭只能用难吃来形容，难吃到我都忘记它叫什么了，平时里面人也很少，真不知道它怎么能盈利,-1,,-1,,
破店，为了推销一个新的套餐，本人点其他的套餐统统要等15分钟以上，美其名曰是现做的，吃这么多肯德基到现在第一次遇到这种情况，另外这家店的环境真是令人发指，来过两次，每次里面都是满满的人，一半以上不是打牌就是咳瓜子，哎，不说了，非必要我不会再来吃了,-1,-1,,,-1
每次都路过都来买冰淇淋吃。\n看别人吃立马跑去买。\n只有原味的。,-1,-1,,,
呵呵，服务员态度，都想敢客人走了，我就坐在那做作业，等母上大人买好炸鸡回来结果就有服务员来说什么别人要吃饭你在写作业就别占着位子什么的，excuse me，你是在赶我走吗呵呵,-1,-1,,,
今早去买外卖早餐，一个芝士培根蛋帕尼尼说要等，那就等吧，三分钟后说好了，帮我放在外卖袋里，回家拆开来一看，没有培根的，是一个芝士蛋帕尼尼！不开心了！,-1,-1,,,
短短十分钟吃个汉堡，两个进来乞讨的，服务员看见也不管。实在影响用餐心情。差评,-1,,,,-1
最喜欢吃肯德基的鸡翅了，棒棒嗒,1,,1,,
感觉还不错，吃着薯条，看店小书，虽然喧哗，但心里很静,1,,,,
感觉热了可以去里面买杯饮料，避避暑??,1,,,,
口味可以，送货及时，送货小伙礼貌服务。,1,1,,,
这个地方的环境很好，而且东西也很不错。,1,,1,,1
美团一元抢购的，原价16元的汉堡，美团新人一元抢购，很不错吧。,1,,,1,
